'name','description','fee_recipient','seller_fee_basis_points','image','external_url','attributes','hash','FileNameWithoutExt'
'BiT #19605','BiT #19605 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/19605.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Common Alpha Blue"},{"trait_type":"Holy Smoke","value":"Rare Lily Myst"},{"trait_type":"Darkness And Light","value":"Rare Black Corners"},{"trait_type":"Bit","value":"Rare Smurf Bit"},{"trait_type":"Cock Ring","value":"Ron Jeremi"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','a8b7065371971ad77b0f71ee2a5cb9c9','19605'
'BiT #11235','BiT #11235 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/11235.png','','[{"trait_type":"Frame","value":"Rare Deep Magenta"},{"trait_type":"Background","value":"Legendary Papaya Pink"},{"trait_type":"Holy Smoke","value":"Common Orange Sift"},{"trait_type":"Darkness And Light","value":"Common Light And Dark"},{"trait_type":"Bit","value":"Common Naturtal"},{"trait_type":"Cock Ring","value":"Rare Cassanova Red"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','f2ca10a77a2674988bd0146a8d6b81fc','11235'
'BiT #13208','BiT #13208 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/13208.png','','[{"trait_type":"Frame","value":"Rare Abyss Blue"},{"trait_type":"Background","value":"Common Alpha Blue"},{"trait_type":"Holy Smoke","value":"Common Rosee"},{"trait_type":"Darkness And Light","value":"Common Light And Dark"},{"trait_type":"Bit","value":"Rare Miss Piggy Bit"},{"trait_type":"Cock Ring","value":"Common Frog"},{"trait_type":"Cum Shot","value":"Legendary Fireman"}]','2a30bcf539c02989f49f8ac8c1ca1b86','13208'
'BiT #14037','BiT #14037 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/14037.png','','[{"trait_type":"Frame","value":"Rare Abyss Blue"},{"trait_type":"Background","value":"Turquoise Relic"},{"trait_type":"Holy Smoke","value":"Rare Sex Bomb"},{"trait_type":"Darkness And Light","value":"Common Light And Dark"},{"trait_type":"Bit","value":"Common Lolypop"},{"trait_type":"Cock Ring","value":"Common Frog"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','940b2b8c3688fe8db48eb40e0bc60889','14037'
'BiT #19255','BiT #19255 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/19255.png','','[{"trait_type":"Frame","value":"Leviathan Purple Relic"},{"trait_type":"Background","value":"Rare Panty Pink"},{"trait_type":"Holy Smoke","value":"Common Rosee"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Legendary Zombi"},{"trait_type":"Cock Ring","value":"Rare Vert De Gris"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','70ae2281903bb6143da107bb7aae4d90','19255'
'BiT #10977','BiT #10977 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/10977.png','','[{"trait_type":"Frame","value":"Leviathan Purple Relic"},{"trait_type":"Background","value":"Crimson Red Relic"},{"trait_type":"Holy Smoke","value":"Common Orange Sift"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Common Naturtal"},{"trait_type":"Cock Ring","value":"Lavender Relic"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','60450cce606b69530f33c399dc740767','10977'
'BiT #11665','BiT #11665 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/11665.png','','[{"trait_type":"Frame","value":"Rare Deep Magenta"},{"trait_type":"Background","value":"Rare Rare Apple Green"},{"trait_type":"Holy Smoke","value":"Legendary Euphoria Blue"},{"trait_type":"Darkness And Light","value":"Rare Black Corners"},{"trait_type":"Bit","value":"Common Lolypop"},{"trait_type":"Cock Ring","value":"Rare Cassanova Red"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','4fd2ea6f3be8f06c60c71492e5e85077','11665'
'BiT #13658','BiT #13658 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/13658.png','','[{"trait_type":"Frame","value":"Rare Deep Magenta"},{"trait_type":"Background","value":"Crimson Red Relic"},{"trait_type":"Holy Smoke","value":"Legendary Euphoria Blue"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Reddick Relic Bit"},{"trait_type":"Cock Ring","value":"Common Frog"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','fa67daa7a0debefcf6b49079e15b4cd0','13658'
'BiT #14467','BiT #14467 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/14467.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Rare Rare Apple Green"},{"trait_type":"Holy Smoke","value":"Rare Lily Myst"},{"trait_type":"Darkness And Light","value":"Ocean Spray Relic"},{"trait_type":"Bit","value":"Rare Smurf Bit"},{"trait_type":"Cock Ring","value":"Celestial Gold"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','f667fba59b8be50c2fd3842dfd4c156f','14467'
'BiT #18014','BiT #18014 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/18014.png','','[{"trait_type":"Frame","value":"Leviathan Purple Relic"},{"trait_type":"Background","value":"Common Atomik Yellow"},{"trait_type":"Holy Smoke","value":"Rare Lily Myst"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Common Naturtal"},{"trait_type":"Cock Ring","value":"Common Frog"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','6105826d25a2204fa9e6215bfed71369','18014'
'BiT #12419','BiT #12419 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/12419.png','','[{"trait_type":"Frame","value":"Rare Abyss Blue"},{"trait_type":"Background","value":"Crimson Red Relic"},{"trait_type":"Holy Smoke","value":"Mellow Yellow Relic"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Rare Smurf Bit"},{"trait_type":"Cock Ring","value":"Rare Cassanova Red"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','7021e3b90696bf3d5cebef6d38f93d8a','12419'
'BiT #10424','BiT #10424 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/10424.png','','[{"trait_type":"Frame","value":"Common Corroded"},{"trait_type":"Background","value":"Common Atomik Yellow"},{"trait_type":"Holy Smoke","value":"Mellow Yellow Relic"},{"trait_type":"Darkness And Light","value":"Rare Black Corners"},{"trait_type":"Bit","value":"Rare Smurf Bit"},{"trait_type":"Cock Ring","value":"Legendary Pazuzu Blue"},{"trait_type":"Cum Shot","value":"Come On Relic"}]','3d12cdc76e1e58fd5169e2a238cd5ebe','10424'
'BiT #14934','BiT #14934 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/14934.png','','[{"trait_type":"Frame","value":"Rare Deep Magenta"},{"trait_type":"Background","value":"Common Alpha Blue"},{"trait_type":"Holy Smoke","value":"Mellow Yellow Relic"},{"trait_type":"Darkness And Light","value":"Common Light And Dark"},{"trait_type":"Bit","value":"Reddick Relic Bit"},{"trait_type":"Cock Ring","value":"Emerald Relic"},{"trait_type":"Cum Shot","value":"Interrupted Coitus Relic"}]','3e4462f1c361c78c114a28e968e88be1','14934'
'BiT #16909','BiT #16909 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/16909.png','','[{"trait_type":"Frame","value":"Common Corroded"},{"trait_type":"Background","value":"Common Atomik Yellow"},{"trait_type":"Holy Smoke","value":"Rare Sex Bomb"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Reddick Relic Bit"},{"trait_type":"Cock Ring","value":"Common Frog"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','2c6c7e0b98ce003e434671fb671ac5ca','16909'
'BiT #15626','BiT #15626 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/15626.png','','[{"trait_type":"Frame","value":"Common Corroded"},{"trait_type":"Background","value":"Turquoise Relic"},{"trait_type":"Holy Smoke","value":"Rare Sex Bomb"},{"trait_type":"Darkness And Light","value":"Common Light And Dark"},{"trait_type":"Bit","value":"Common Naturtal"},{"trait_type":"Cock Ring","value":"Rare Flamboyant Orange"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','00b421139dde131771ccab6c3fb4f99c','15626'
'BiT #18444','BiT #18444 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/18444.png','','[{"trait_type":"Frame","value":"Common Corroded"},{"trait_type":"Background","value":"Rare Bumbelbee"},{"trait_type":"Holy Smoke","value":"Common Orange Sift"},{"trait_type":"Darkness And Light","value":"Ocean Spray Relic"},{"trait_type":"Bit","value":"Common Lolypop"},{"trait_type":"Cock Ring","value":"Rare Cassanova Red"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','503c31736a72b2dfdddb1385d5c03239','18444'
'BiT #12049','BiT #12049 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/12049.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Common Atomik Yellow"},{"trait_type":"Holy Smoke","value":"Common Rosee"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Celestial Goldpecker"},{"trait_type":"Cock Ring","value":"Legendary Pazuzu Blue"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','422c0f845ca16f7f97251ce188bc1b9e','12049'
'BiT #10074','BiT #10074 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/10074.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Common Alpha Blue"},{"trait_type":"Holy Smoke","value":"Common Rosee"},{"trait_type":"Darkness And Light","value":"Rare Black Corners"},{"trait_type":"Bit","value":"Rare Miss Piggy Bit"},{"trait_type":"Cock Ring","value":"Rare Cassanova Red"},{"trait_type":"Cum Shot","value":"Rare Fountain"}]','162931f0c03a14372556d66c7e3a5957','10074'
'BiT #15276','BiT #15276 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/15276.png','','[{"trait_type":"Frame","value":"Common Corroded"},{"trait_type":"Background","value":"Celestial Powder Blue"},{"trait_type":"Holy Smoke","value":"Rare Sex Bomb"},{"trait_type":"Darkness And Light","value":"Ocean Spray Relic"},{"trait_type":"Bit","value":"Rare Smurf Bit"},{"trait_type":"Cock Ring","value":"Rare Cassanova Red"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','a2464609539edd11ecd060817db1dde7','15276'
'BiT #13571','BiT #13571 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/13571.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Common Atomik Yellow"},{"trait_type":"Holy Smoke","value":"Common Orange Sift"},{"trait_type":"Darkness And Light","value":"Legendary Void"},{"trait_type":"Bit","value":"Reddick Relic Bit"},{"trait_type":"Cock Ring","value":"Common Cool Gray"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','bd9bfbc2c9e3f1e566fec8a0905edcb1','13571'
'BiT #16289','BiT #16289 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/16289.png','','[{"trait_type":"Frame","value":"Legendary Royal Blue"},{"trait_type":"Background","value":"Common Alpha Blue"},{"trait_type":"Holy Smoke","value":"Legendary Euphoria Blue"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Reddick Relic Bit"},{"trait_type":"Cock Ring","value":"Common Kaki"},{"trait_type":"Cum Shot","value":"Common Right Handed"}]','160479cdb9e01a28832a736cc72f6b19','16289'
'BiT #19486','BiT #19486 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/19486.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Common Alpha Blue"},{"trait_type":"Holy Smoke","value":"Rare Lily Myst"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Common Naturtal"},{"trait_type":"Cock Ring","value":"Common Kaki"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','fa2c61723ec25e29cb36158e7b63c977','19486'
'BiT #16773','BiT #16773 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/16773.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Common Alpha Blue"},{"trait_type":"Holy Smoke","value":"Rare Sex Bomb"},{"trait_type":"Darkness And Light","value":"Rare Black Corners"},{"trait_type":"Bit","value":"Common Naturtal"},{"trait_type":"Cock Ring","value":"Common Cool Gray"},{"trait_type":"Cum Shot","value":"Rare Fountain"}]','1565c894f1b56adafc08015bed9aaa29','16773'
'BiT #17861','BiT #17861 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/17861.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Rare Panty Pink"},{"trait_type":"Holy Smoke","value":"Common Orange Sift"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Common Naturtal"},{"trait_type":"Cock Ring","value":"Lavender Relic"},{"trait_type":"Cum Shot","value":"Legendary Fireman"}]','e3e50058fe7b1e89fcb21a0bf24de25a','17861'
'BiT #13121','BiT #13121 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/13121.png','','[{"trait_type":"Frame","value":"Common Corroded"},{"trait_type":"Background","value":"Turquoise Relic"},{"trait_type":"Holy Smoke","value":"Common Rosee"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Celestial Goldpecker"},{"trait_type":"Cock Ring","value":"Common Cool Gray"},{"trait_type":"Cum Shot","value":"Rare Left Handed"}]','4128e15e318cddfb380fb55afd90d0c8','13121'
'BiT #16323','BiT #16323 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/16323.png','','[{"trait_type":"Frame","value":"Common Corroded"},{"trait_type":"Background","value":"Crimson Red Relic"},{"trait_type":"Holy Smoke","value":"Rare Sex Bomb"},{"trait_type":"Darkness And Light","value":"Rare Black Corners"},{"trait_type":"Bit","value":"Rare Smurf Bit"},{"trait_type":"Cock Ring","value":"Common Cool Gray"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','c6cf994e140c69ee013c27982ab0f501','16323'
'BiT #12360','BiT #12360 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/12360.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Rare Bumbelbee"},{"trait_type":"Holy Smoke","value":"Mellow Yellow Relic"},{"trait_type":"Darkness And Light","value":"Rare Black Corners"},{"trait_type":"Bit","value":"Celestial Goldpecker"},{"trait_type":"Cock Ring","value":"Rare Flamboyant Orange"},{"trait_type":"Cum Shot","value":"Interrupted Coitus Relic"}]','a18068d3e672be8012777669baf5c273','12360'
'BiT #17498','BiT #17498 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/17498.png','','[{"trait_type":"Frame","value":"Celestial Pitch Black"},{"trait_type":"Background","value":"Common Alpha Blue"},{"trait_type":"Holy Smoke","value":"Rare Sex Bomb"},{"trait_type":"Darkness And Light","value":"Common Green Dream"},{"trait_type":"Bit","value":"Reddick Relic Bit"},{"trait_type":"Cock Ring","value":"Common Cool Gray"},{"trait_type":"Cum Shot","value":"Rare Left Handed"}]','b8a22db6a681c0687320cf6607d8c393','17498'
'BiT #18297','BiT #18297 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/18297.png','','[{"trait_type":"Frame","value":"Rare Abyss Blue"},{"trait_type":"Background","value":"Rare Bumbelbee"},{"trait_type":"Holy Smoke","value":"Common Orange Sift"},{"trait_type":"Darkness And Light","value":"Rare Black Corners"},{"trait_type":"Bit","value":"Legendary Zombi"},{"trait_type":"Cock Ring","value":"Lavender Relic"},{"trait_type":"Cum Shot","value":"Rare Left Handed"}]','bda28d315b4ea4a01603ab45479bb7e1','18297'
'BiT #17162','BiT #17162 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/17162.png','','[{"trait_type":"Frame","value":"Common Chocolate"},{"trait_type":"Background","value":"Turquoise Relic"},{"trait_type":"Holy Smoke","value":"Common Orange Sift"},{"trait_type":"Darkness And Light","value":"Rare Black Corners"},{"trait_type":"Bit","value":"Legendary Zombi"},{"trait_type":"Cock Ring","value":"Emerald Relic"},{"trait_type":"Cum Shot","value":"Rare Left Handed"}]','93b81d46da36fa4043f89b4d9a3fe850','17162'
'BiT #13988','BiT #13988 - BiT #1 - Slang for penis Bit Is a vulgar inside joke... Bit in french is slang for penis... So Give a BiT and Get Some... Byte size BiTs... These are huge... 24x24 pixels. To me They represent  influence because Affirmation plants a seed in peoples mind like a penis (mic) in a womb... Some sort of bar language... Punk education 101... Imagery... When you fuck with crypto, crypto grows.  ','0x9Ae966E27df789AbeB8471ee3596731Bf00081ed','666','https://opensea.io/collection/bit-69/13988.png','','[{"trait_type":"Frame","value":"Rare Abyss Blue"},{"trait_type":"Background","value":"Crimson Red Relic"},{"trait_type":"Holy Smoke","value":"Rare Sex Bomb"},{"trait_type":"Darkness And Light","value":"Common Light And Dark"},{"trait_type":"Bit","value":"Reddick Relic Bit"},{"trait_type":"Cock Ring","value":"Common Cool Gray"},{"trait_type":"Cum Shot","value":"Common Point Blanc"}]','6d8095b3b86c3c23debb1e45674704bc','13988'
